main_street;id_arco;sense;from_intersection;to_intersection;Interseccion;day_name;hora;Nivel
Avenida Irarrázaval;28;PO;Campo de Deportes;Av. Pedro de Valdivia;2;Sunday;8:45;1
Avenida Irarrázaval;28;PO;Campo de Deportes;Av. Pedro de Valdivia;2;Sunday;9:00;
Avenida Irarrázaval;28;PO;Campo de Deportes;Av. Pedro de Valdivia;2;Sunday;9:15;
Avenida Irarrázaval;28;PO;Campo de Deportes;Av. Pedro de Valdivia;2;Sunday;9:30;
Avenida Irarrázaval;28;PO;Campo de Deportes;Av. Pedro de Valdivia;2;Sunday;9:45;
Avenida Irarrázaval;28;PO;Campo de Deportes;Av. Pedro de Valdivia;2;Sunday;10:00;
Avenida Irarrázaval;28;PO;Campo de Deportes;Av. Pedro de Valdivia;2;Sunday;10:15;
Avenida Irarrázaval;28;PO;Campo de Deportes;Av. Pedro de Valdivia;2;Sunday;10:30;
Avenida Irarrázaval;28;PO;Campo de Deportes;Av. Pedro de Valdivia;2;Sunday;10:45;
Avenida Irarrázaval;28;PO;Campo de Deportes;Av. Pedro de Valdivia;2;Sunday;11:00;
Avenida Irarrázaval;28;PO;Campo de Deportes;Av. Pedro de Valdivia;2;Sunday;11:15;
Avenida Irarrázaval;28;PO;Campo de Deportes;Av. Pedro de Valdivia;2;Sunday;11:30;
Avenida Irarrázaval;28;PO;Campo de Deportes;Av. Pedro de Valdivia;2;Sunday;11:45;
Avenida Irarrázaval;28;PO;Campo de Deportes;Av. Pedro de Valdivia;2;Sunday;12:00;
Avenida Irarrázaval;28;PO;Campo de Deportes;Av. Pedro de Valdivia;2;Sunday;12:15;
Avenida Irarrázaval;28;PO;Campo de Deportes;Av. Pedro de Valdivia;2;Sunday;12:30;
Avenida Irarrázaval;28;PO;Campo de Deportes;Av. Pedro de Valdivia;2;Sunday;12:45;
Avenida Irarrázaval;28;PO;Campo de Deportes;Av. Pedro de Valdivia;2;Sunday;13:00;
Avenida Irarrázaval;28;PO;Campo de Deportes;Av. Pedro de Valdivia;2;Sunday;13:15;
Avenida Irarrázaval;28;PO;Campo de Deportes;Av. Pedro de Valdivia;2;Sunday;13:30;
Avenida Irarrázaval;28;PO;Campo de Deportes;Av. Pedro de Valdivia;2;Sunday;13:45;
Avenida Irarrázaval;28;PO;Campo de Deportes;Av. Pedro de Valdivia;2;Sunday;14:00;1
Avenida Irarrázaval;28;PO;Campo de Deportes;Av. Pedro de Valdivia;2;Sunday;14:15;2
Avenida Irarrázaval;28;PO;Campo de Deportes;Av. Pedro de Valdivia;2;Sunday;14:30;2
Avenida Irarrázaval;28;PO;Campo de Deportes;Av. Pedro de Valdivia;2;Sunday;14:45;2
Avenida Irarrázaval;28;PO;Campo de Deportes;Av. Pedro de Valdivia;2;Sunday;15:00;2
Avenida Irarrázaval;28;PO;Campo de Deportes;Av. Pedro de Valdivia;2;Sunday;15:15;2
Avenida Irarrázaval;28;PO;Campo de Deportes;Av. Pedro de Valdivia;2;Sunday;15:30;2
Avenida Irarrázaval;28;PO;Campo de Deportes;Av. Pedro de Valdivia;2;Sunday;15:45;2
Avenida Irarrázaval;28;PO;Campo de Deportes;Av. Pedro de Valdivia;2;Sunday;16:00;2
Avenida Irarrázaval;28;PO;Campo de Deportes;Av. Pedro de Valdivia;2;Sunday;16:15;2
Avenida Irarrázaval;28;PO;Campo de Deportes;Av. Pedro de Valdivia;2;Sunday;16:30;2
Avenida Irarrázaval;28;PO;Campo de Deportes;Av. Pedro de Valdivia;2;Sunday;16:45;2
Avenida Irarrázaval;28;PO;Campo de Deportes;Av. Pedro de Valdivia;2;Sunday;17:00;2
Avenida Irarrázaval;28;PO;Campo de Deportes;Av. Pedro de Valdivia;2;Sunday;17:15;2
Avenida Irarrázaval;28;PO;Campo de Deportes;Av. Pedro de Valdivia;2;Sunday;17:30;2
Avenida Irarrázaval;28;PO;Campo de Deportes;Av. Pedro de Valdivia;2;Sunday;17:45;2
Avenida Irarrázaval;28;PO;Campo de Deportes;Av. Pedro de Valdivia;2;Sunday;18:00;2
Avenida Irarrázaval;28;PO;Campo de Deportes;Av. Pedro de Valdivia;2;Sunday;18:15;2
Avenida Irarrázaval;28;PO;Campo de Deportes;Av. Pedro de Valdivia;2;Sunday;18:30;2
Avenida Irarrázaval;28;PO;Campo de Deportes;Av. Pedro de Valdivia;2;Sunday;18:45;2
Avenida Irarrázaval;28;PO;Campo de Deportes;Av. Pedro de Valdivia;2;Sunday;19:00;2
Avenida Irarrázaval;28;PO;Campo de Deportes;Av. Pedro de Valdivia;2;Sunday;19:15;3
Avenida Irarrázaval;28;PO;Campo de Deportes;Av. Pedro de Valdivia;2;Sunday;19:30;2
Avenida Irarrázaval;28;PO;Campo de Deportes;Av. Pedro de Valdivia;2;Sunday;19:45;2
Avenida Irarrázaval;28;PO;Campo de Deportes;Av. Pedro de Valdivia;2;Sunday;20:00;2
Avenida Irarrázaval;28;PO;Campo de Deportes;Av. Pedro de Valdivia;2;Sunday;20:15;2
Avenida Irarrázaval;28;PO;Campo de Deportes;Av. Pedro de Valdivia;2;Sunday;20:30;2
Avenida Irarrázaval;28;PO;Campo de Deportes;Av. Pedro de Valdivia;2;Sunday;20:45;2
Avenida Irarrázaval;28;PO;Campo de Deportes;Av. Pedro de Valdivia;2;Sunday;21:00;2
Avenida Irarrázaval;28;PO;Campo de Deportes;Av. Pedro de Valdivia;2;Sunday;21:15;2
Avenida Irarrázaval;28;PO;Campo de Deportes;Av. Pedro de Valdivia;2;Sunday;21:30;2
Avenida Irarrázaval;28;PO;Campo de Deportes;Av. Pedro de Valdivia;2;Sunday;21:45;1
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Monday;6:30;1
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Monday;6:45;1
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Monday;7:00;1
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Monday;7:15;1
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Monday;7:30;
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Monday;7:45;
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Monday;8:00;
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Monday;8:15;
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Monday;8:30;
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Monday;8:45;
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Monday;9:00;
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Monday;9:15;
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Monday;9:30;
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Monday;9:45;
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Monday;10:00;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Monday;10:15;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Monday;10:30;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Monday;10:45;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Monday;11:00;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Monday;11:15;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Monday;11:30;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Monday;11:45;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Monday;12:00;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Monday;12:15;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Monday;12:30;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Monday;12:45;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Monday;13:00;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Monday;13:15;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Monday;13:30;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Monday;13:45;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Monday;14:00;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Monday;14:15;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Monday;14:30;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Monday;14:45;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Monday;15:00;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Monday;15:15;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Monday;15:30;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Monday;15:45;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Monday;16:00;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Monday;16:15;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Monday;16:30;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Monday;16:45;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Monday;17:00;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Monday;17:15;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Monday;17:30;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Monday;17:45;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Monday;18:00;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Monday;18:15;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Monday;18:30;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Monday;18:45;5
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Monday;19:00;4
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Monday;19:15;4
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Monday;19:30;4
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Monday;19:45;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Monday;20:00;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Monday;20:15;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Monday;20:30;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Monday;20:45;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Monday;21:00;1
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Monday;21:15;1
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Monday;21:30;1
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Monday;21:45;1
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Tuesday;6:30;1
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Tuesday;6:45;1
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Tuesday;7:00;1
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Tuesday;7:15;1
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Tuesday;7:30;
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Tuesday;7:45;
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Tuesday;8:00;
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Tuesday;8:15;
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Tuesday;8:30;
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Tuesday;8:45;
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Tuesday;9:00;
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Tuesday;9:15;
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Tuesday;9:30;
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Tuesday;9:45;
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Tuesday;10:00;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Tuesday;10:15;4
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Tuesday;10:30;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Tuesday;10:45;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Tuesday;11:00;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Tuesday;11:15;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Tuesday;11:30;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Tuesday;11:45;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Tuesday;12:00;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Tuesday;12:15;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Tuesday;12:30;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Tuesday;12:45;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Tuesday;13:00;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Tuesday;13:15;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Tuesday;13:30;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Tuesday;13:45;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Tuesday;14:00;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Tuesday;14:15;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Tuesday;14:30;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Tuesday;14:45;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Tuesday;15:00;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Tuesday;15:15;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Tuesday;15:30;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Tuesday;15:45;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Tuesday;16:00;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Tuesday;16:15;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Tuesday;16:30;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Tuesday;16:45;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Tuesday;17:00;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Tuesday;17:15;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Tuesday;17:30;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Tuesday;17:45;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Tuesday;18:00;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Tuesday;18:15;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Tuesday;18:30;3
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Tuesday;18:45;4
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Tuesday;19:00;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Tuesday;19:15;4
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Tuesday;19:30;5
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Tuesday;19:45;5
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Tuesday;20:00;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Tuesday;20:15;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Tuesday;20:30;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Tuesday;20:45;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Tuesday;21:00;1
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Tuesday;21:15;1
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Tuesday;21:30;1
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Tuesday;21:45;1
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Wednesday;6:30;1
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Wednesday;6:45;1
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Wednesday;7:00;1
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Wednesday;7:15;1
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Wednesday;7:30;
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Wednesday;7:45;
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Wednesday;8:00;
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Wednesday;8:15;
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Wednesday;8:30;
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Wednesday;8:45;
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Wednesday;9:00;
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Wednesday;9:15;
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Wednesday;9:30;
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Wednesday;9:45;
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Wednesday;10:00;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Wednesday;10:15;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Wednesday;10:30;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Wednesday;10:45;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Wednesday;11:00;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Wednesday;11:15;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Wednesday;11:30;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Wednesday;11:45;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Wednesday;12:00;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Wednesday;12:15;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Wednesday;12:30;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Wednesday;12:45;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Wednesday;13:00;3
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Wednesday;13:15;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Wednesday;13:30;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Wednesday;13:45;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Wednesday;14:00;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Wednesday;14:15;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Wednesday;14:30;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Wednesday;14:45;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Wednesday;15:00;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Wednesday;15:15;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Wednesday;15:30;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Wednesday;15:45;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Wednesday;16:00;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Wednesday;16:15;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Wednesday;16:30;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Wednesday;16:45;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Wednesday;17:00;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Wednesday;17:15;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Wednesday;17:30;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Wednesday;17:45;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Wednesday;18:00;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Wednesday;18:15;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Wednesday;18:30;3
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Wednesday;18:45;4
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Wednesday;19:00;4
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Wednesday;19:15;5
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Wednesday;19:30;5
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Wednesday;19:45;5
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Wednesday;20:00;5
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Wednesday;20:15;3
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Wednesday;20:30;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Wednesday;20:45;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Wednesday;21:00;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Wednesday;21:15;1
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Wednesday;21:30;1
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Wednesday;21:45;1
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Thursday;6:30;1
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Thursday;6:45;1
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Thursday;7:00;1
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Thursday;7:15;1
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Thursday;7:30;
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Thursday;7:45;
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Thursday;8:00;
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Thursday;8:15;
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Thursday;8:30;
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Thursday;8:45;
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Thursday;9:00;
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Thursday;9:15;
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Thursday;9:30;
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Thursday;9:45;
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Thursday;10:00;1
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Thursday;10:15;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Thursday;10:30;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Thursday;10:45;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Thursday;11:00;2
Avenida Irarrázaval;29;PO;Av. Pedro de Valdivia;Los Tres Antonios;3;Thursday;11:15;2
